id;source;source_id;target;target_id;label;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;Air;Air0;Air_set;balance
0x000002859A518CA0;fresh air;out1;compressor stage 1;in1;fresh air:out1_compressor stage 1:in1;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;1.0132500000000002;bar;1.0132500000000002;True;nan;nan;nan;False;419.4049217558636;kJ / kg;419.4049217558636;False;nan;nan;nan;False;19.99999999999983;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;78.13172242763922;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x000002859A5231C0;compressor stage 1;out1;cooler 1;in1;compressor stage 1:out1_cooler 1:in1;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;5.066250000000001;bar;5.066250000000001;False;nan;nan;nan;False;606.2546804418914;kJ / kg;606.2546804418914;False;nan;nan;nan;False;204.5813808158578;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;25.5152471119824;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002859A523430;cooler 1;out1;compressor stage 2;in1;cooler 1:out1_compressor stage 2:in1;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;4.964925000000001;bar;4.964925000000001;False;nan;nan;nan;False;423.53289614585486;kJ / kg;423.53289614585486;False;nan;nan;nan;False;25.000000000106922;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;16.198049158069445;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002859A5236A0;compressor stage 2;out1;cooler 2;in1;compressor stage 2:out1_cooler 2:in1;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;24.824625000000005;bar;24.824625000000005;False;nan;nan;nan;False;614.0801185663962;kJ / kg;614.0801185663962;False;nan;nan;nan;False;213.22929776770155;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;5.337066712938603;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002859A523910;cooler 2;out1;compressor stage 3;in1;cooler 2:out1_compressor stage 3:in1;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;24.328132500000006;bar;24.328132500000006;False;nan;nan;nan;False;419.2097335869936;kJ / kg;419.2097335869936;False;nan;nan;nan;False;24.999999999999716;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;3.289737515648717;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002859A523B80;compressor stage 3;out1;cooler 3;in1;compressor stage 3:out1_cooler 3:in1;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;76.63277686157939;bar;76.63277686157939;False;nan;nan;nan;False;557.1368232352987;kJ / kg;557.1368232352987;False;nan;nan;nan;False;161.86389262429134;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;1.5718374973044138;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002859A523DF0;cooler 3;out1;power plant outlet;in1;IF_massflow;[];[];nan;False;False;94.1155338017776;kg / s;94.1155338017776;False;nan;nan;nan;False;75.10012132434778;bar;75.10012132434778;False;0x000002859A523E20;1.0;0.0;True;408.6984269654436;kJ / kg;408.6984269654436;False;nan;nan;nan;False;25.000000000000114;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;1.061220613679812;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002859A523E20;power plant outlet source;out1;pipe;in1;power plant outlet source:out1_pipe:in1;[];[];nan;False;False;10.457281533530844;kg / s;10.457281533530844;False;nan;nan;nan;False;75.10012132434778;bar;75.10012132434778;False;nan;nan;nan;False;408.6984269654436;kJ / kg;408.6984269654436;False;0x000002859A523DF0;1.0;0.0;True;25.000000000000114;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;0.1179134015199791;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x000002859A52F310;pipe;out1;cas;in1;IF_pressure;[];[];nan;False;False;10.457281533530844;kg / s;10.457281533530844;False;0x000002859A523DF0;0.1111111111111111;0.0;True;74.99999999999999;bar;74.99999999999999;True;nan;nan;nan;False;408.6984269654436;kJ / kg;408.6984269654436;False;nan;nan;nan;False;24.98273696067389;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;0.1180623756759895;m3 / s;nan;False;nan;nan;nan;False;0.0;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
